Num,y
350752,207999.99196501507
350753,2784844.3714761846
350754,62161.26914891359
350755,995620.6458204511
350756,705395.3225321603
350757,869620.932891288
350758,1450498.501083475
350759,153985.5120749823
350760,154045.3336467665
350761,1770.4142837767236
350762,7571.562663291449
350763,1770.4142837767236
350764,16561.627322671524
350765,121447.91724334007
350766,3546.069107273512
350767,96568.55274806888
350768,490570.790427739
350769,141306.388694708
350770,657037.1391522536
350771,327500.5786105155
350772,133321.59812022376
350773,101691.30845277352
350774,1770.4142837767236
350775,17598.38958688019
350776,342774.8146857838
350777,902849.6012144497
350778,360885.14852384024
350779,29188.868750022008
350780,41763.718904975605
350781,132679.69471837152
350782,29217.558712955713
350783,154669.5690467012
350784,1770.4142837767236
350785,119874.9924284192
350786,16561.627322671524
350787,1770.4142837767236
350788,1770.4142837767236
350789,163327.08727986465
350790,986267.2143115115
350791,120730.57588198084
350792,1770.4142837767236
350793,16775.881707860153
350794,1770.4142837767236
350795,15832.766466474866
350796,209157.40468587176
350797,153092.78225602204
350798,323593.78649761295
350799,472654.8856067887
350800,16561.627322671524
350801,7571.562663291449
350802,16561.627322671524
350803,1770.4142837767236
350804,6543.287801276683
350805,98655.6538876254
350806,29217.558712955713
350807,692615.3219946398
350808,43710.27029386406
350809,1285710.9552373951
350810,1770.4142837767236
350811,1770.4142837767236
350812,1770.4142837767236
350813,104460.25442150561
350814,7571.562663291449
350815,1770.4142837767236
350816,1770.4142837767236
350817,1770.4142837767236
350818,1770.4142837767236
350819,1770.4142837767236
350820,1770.4142837767236
350821,1027010.7264690826
350822,500516.1729975431
350823,36207.34148903513
350824,446004.8659606224
350825,28974.614364833367
350826,16561.627322671524
350827,1770.4142837767236
350828,32788.60572667727
350829,57823.38142243961
350830,119568.01571189836
350831,266933.7247881708
350832,107709.72608110373
350833,1770.4142837767236
350834,328536.67671140353
350835,29217.558712955713
350836,21679.68195462212
350837,1770.4142837767236
350838,1770.4142837767236
350839,29188.868750022008
350840,1770.4142837767236
350841,1770.4142837767236
350842,154843.95557208764
350843,718578.0667472716
350844,340458.37868386303
350845,652580.8184376404
350846,35213.23266505444
350847,1770.4142837767236
350848,46223.60940436803
350849,572342.992609294
350850,161656.9401033464
350851,315549.63154007634
350852,535987.6286128197
350853,1770.4142837767236
350854,1770.4142837767236
350855,1770.4142837767236
350856,1770.4142837767236
350857,7571.562663291449
350858,49679.559936106765
350859,28974.614364833367
350860,16561.627322671524
350861,1770.4142837767236
350862,3655.4238534678125
350863,17663.930719225238
350864,240720.13543856476
350865,39861.38294459461
350866,1770.4142837767236
350867,115767.23401334404
350868,94339.96746017225
350869,99336.0444926518
350870,98342.79541381673
350871,1770.4142837767236
350872,1770.4142837767236
350873,60439.215476955855
350874,158521.0972049741
350875,16775.881707860153
350876,1158265.2392865124
350877,1770.4142837767236
350878,1770.4142837767236
350879,125474.85213352706
350880,106320.2025396239
350881,438563.51936099306
350882,450957.17955177044
350883,1770.4142837767236
350884,108071.9929269157
350885,94543.84550106927
350886,1770.4142837767236
350887,16775.881707860153
350888,15832.766466474866
350889,119047.33121582611
350890,7571.562663291449
350891,16561.627322671524
350892,7571.562663291449
350893,16775.881707860153
350894,16561.627322671524
350895,153163.98589747708
350896,7571.562663291449
350897,16775.881707860153
350898,15832.766466474866
350899,1770.4142837767236
350900,48262.58774141698
350901,1770.4142837767236
350902,1770.4142837767236
350903,16561.627322671524
350904,7571.562663291449
350905,7571.562663291449
350906,7571.562663291449
350907,93143.71763538581
350908,241784.72203565776
350909,885576.2610360953
350910,100924.41278913172
350911,17464.785594571702
350912,16775.881707860153
350913,1770.4142837767236
350914,48612.97064501058
350915,1770.4142837767236
350916,1770.4142837767236
350917,2157981.7454509046
350918,355955.44450175425
350919,16561.627322671524
350920,125487.808029014
350921,267662.71477464086
350922,16561.627322671524
350923,1770.4142837767236
350924,41873.86328340616
350925,1770.4142837767236
350926,1770.4142837767236
350927,16561.627322671524
350928,117998.3427466971
350929,7571.562663291449
350930,114753.62412848837
350931,16775.881707860153
350932,7571.562663291449
350933,136953.24057800154
350934,1770.4142837767236
350935,54133.55371553321
350936,117032.68611660418
350937,109848.88209468573
350938,109620.80128526788
350939,1770.4142837767236
350940,16561.627322671524
350941,16561.627322671524
350942,93795.63990910779
350943,7840.9099148784435
350944,86314.43772472034
350945,117555.64108267757
350946,109235.5588340364
350947,47195.90064472671
350948,16561.627322671524
350949,106685.98743430398
350950,7571.562663291449
350951,79014.77781861946
350952,94446.55269102086
350953,44905.39958672901
350954,7571.562663291449
350955,99702.93773407464
350956,105752.17301681818
350957,131844.78517322443
350958,15832.766466474866
350959,1770.4142837767236
350960,3655.4238534678125
350961,7571.562663291449
350962,16561.627322671524
350963,16923.16721854919
350964,1770.4142837767236
350965,1770.4142837767236
350966,16561.627322671524
350967,7571.562663291449
350968,7019.360352230478
350969,82600.49595093958
350970,255355.94413385395
350971,42474.5103466044
350972,896393.7945314473
350973,221990.9141568576
350974,41772.05178878943
350975,127142.84485163685
350976,2179039.861284477
350977,57596.548598489615
350978,28439.13325527264
350979,588235.5301316534
350980,557306.4803306714
350981,557306.4803306714
350982,1428433.4491582399
350983,110120.36255929235
350984,107419.8640843049
350985,1770.4142837767236
350986,7571.562663291449
350987,1770.4142837767236
350988,16561.627322671524
350989,96952.12648400571
350990,7571.562663291449
350991,36874.38904586823
350992,416331.39774124866
350993,107138.1785094299
350994,529287.8802920623
350995,152817.03543994398
350996,100921.77686462882
350997,68409.37385975667
350998,1770.4142837767236
350999,16561.627322671524
351000,222773.2138878562
351001,578972.5715036803
351002,284293.4890986836
351003,16561.627322671524
351004,17317.500083882664
351005,1770.4142837767236
351006,16561.627322671524
351007,1770.4142837767236
351008,95063.00655364327
351009,115824.13030870471
351010,16561.627322671524
351011,3655.4238534678125
351012,1770.4142837767236
351013,121115.75412378681
351014,610329.0271655013
351015,97736.76308538426
351016,4760.518871230618
351017,33014.19854725043
351018,1770.4142837767236
351019,1770.4142837767236
351020,97870.75408655465
351021,125487.808029014
351022,114558.6782054446
351023,152817.03543994398
351024,354849.9089993933
351025,16561.627322671524
351026,7571.562663291449
351027,16561.627322671524
351028,1770.4142837767236
351029,1770.4142837767236
351030,72832.52219111615
351031,16561.627322671524
351032,565417.1309101466
351033,1770.4142837767236
351034,1770.4142837767236
351035,1770.4142837767236
351036,1770.4142837767236
351037,1770.4142837767236
351038,1770.4142837767236
351039,1770.4142837767236
351040,83817.39227930608
351041,16561.627322671524
351042,1770.4142837767236
351043,3655.4238534678125
351044,1770.4142837767236
351045,1770.4142837767236
351046,1770.4142837767236
351047,21493.062952234322
351048,626295.1338667142
351049,419419.94748342084
351050,1417724.824667122
351051,336594.4621922965
351052,17670.976076058825
351053,16561.627322671524
351054,1770.4142837767236
351055,17122.34731305024
351056,48023.84005606548
351057,95231.85387806565
351058,143107.09257124263
351059,96152.06275615915
351060,156982.02319115962
351061,1770.4142837767236
351062,16561.627322671524
351063,16561.627322671524
351064,1770.4142837767236
351065,1770.4142837767236
351066,1770.4142837767236
351067,1770.4142837767236
351068,108583.42999142561
351069,577935.164988591
351070,213727.53654596658
351071,526081.08460867
351072,17317.500083882664
351073,1770.4142837767236
351074,39156.482270217006
351075,114827.29800889306
351076,1770.4142837767236
351077,1770.4142837767236
351078,1770.4142837767236
351079,1770.4142837767236
351080,7019.360352230478
351081,48054.06180293318
351082,16561.627322671524
351083,454328.95246949536
351084,435944.78733533516
351085,142776.27594461595
351086,16561.627322671524
351087,1770.4142837767236
351088,7571.562663291449
351089,129186.18838984806
351090,60439.215476955855
351091,1770.4142837767236
351092,1770.4142837767236
351093,17663.930719225238
351094,239207.30159772746
351095,39861.38294459461
351096,115767.23401334404
351097,95563.60391499693
351098,99336.0444926518
351099,99169.7731687505
351100,1770.4142837767236
351101,1770.4142837767236
351102,106685.98743430398
351103,107543.83899444858
351104,442874.52199692384
351105,449876.08783107996
351106,1770.4142837767236
351107,108071.9929269157
351108,95370.82325600306
351109,1770.4142837767236
351110,16775.881707860153
351111,15832.766466474866
351112,119047.33121582611
351113,7571.562663291449
351114,16561.627322671524
351115,79014.77781861946
351116,250245.52625942402
351117,154605.843977593
351118,7571.562663291449
351119,16775.881707860153
351120,15832.766466474866
351121,1770.4142837767236
351122,48262.58774141698
351123,1770.4142837767236
351124,1770.4142837767236
351125,16561.627322671524
351126,7571.562663291449
351127,16561.627322671524
351128,7571.562663291449
351129,94367.35409021047
351130,157008.2633641368
351131,856145.5714882642
351132,102148.0492439564
351133,17464.785594571702
351134,16775.881707860153
351135,1770.4142837767236
351136,48612.97064501058
351137,1770.4142837767236
351138,1770.4142837767236
351139,1911846.3837774382
351140,356586.8384819194
351141,7571.562663291449
351142,1106828.8471050633
351143,16775.881707860153
351144,54133.55371553321
351145,16561.627322671524
351146,1770.4142837767236
351147,41873.86328340616
351148,1770.4142837767236
351149,1770.4142837767236
351150,16561.627322671524
351151,118629.53600581238
351152,7571.562663291449
351153,114753.62412848837
351154,16775.881707860153
351155,7571.562663291449
351156,137777.84630232494
351157,16561.627322671524
351158,276123.5189984071
351159,117032.68611660418
351160,109848.88209468573
351161,110844.43774009256
351162,1770.4142837767236
351163,16561.627322671524
351164,16561.627322671524
351165,93795.63990910779
351166,7840.9099148784435
351167,47195.90064472671
351168,86314.43772472034
351169,117555.64108267757
351170,109235.5588340364
351171,16775.881707860153
351172,1770.4142837767236
351173,95670.18914584554
351174,44905.39958672901
351175,7571.562663291449
351176,99702.93773407464
351177,105752.17301681818
351178,132669.39089754783
351179,15832.766466474866
351180,1770.4142837767236
351181,3655.4238534678125
351182,7571.562663291449
351183,16561.627322671524
351184,16923.16721854919
351185,1770.4142837767236
351186,7571.562663291449
351187,16561.627322671524
351188,7571.562663291449
351189,7019.360352230478
351190,82940.26719557772
351191,253843.11029301668
351192,42474.5103466044
351193,920383.9018919783
351194,222223.2528016257
351195,41772.05178878943
351196,128720.1995556711
351197,1770.4142837767236
351198,125487.808029014
351199,1899392.5544811552
351200,28439.13325527264
351201,577169.7446737689
351202,546240.6948727868
351203,546240.6948727868
351204,1272493.8835897513
351205,110120.36255929235
351206,107419.8640843049
351207,1770.4142837767236
351208,7571.562663291449
351209,1770.4142837767236
351210,16561.627322671524
351211,98175.76293883039
351212,7571.562663291449
351213,57596.548598489615
351214,414975.74346559984
351215,107138.1785094299
351216,520084.56775481784
351217,151304.20159910672
351218,100921.77686462882
351219,68409.37385975667
351220,1770.4142837767236
351221,16561.627322671524
351222,224984.06086236823
351223,567906.7860457957
351224,286810.6233177563
351225,16561.627322671524
351226,17317.500083882664
351227,99094.39054137933
351228,16561.627322671524
351229,115824.13030870471
351230,1770.4142837767236
351231,96286.64300846795
351232,16561.627322671524
351233,3655.4238534678125
351234,1770.4142837767236
351235,121115.75412378681
351236,599263.2417076166
351237,97736.76308538426
351238,4760.518871230618
351239,33014.19854725043
351240,1770.4142837767236
351241,7571.562663291449
351242,125487.808029014
351243,114558.6782054446
351244,151304.20159910672
351245,355481.3029795584
351246,16561.627322671524
351247,7571.562663291449
351248,16561.627322671524
351249,1770.4142837767236
351250,1770.4142837767236
351251,72832.52219111615
351252,16561.627322671524
351253,554351.345452262
351254,36874.38904586823
351255,1269640.479910217
351256,1770.4142837767236
351257,1770.4142837767236
351258,1770.4142837767236
351259,85380.79997876888
351260,16561.627322671524
351261,1770.4142837767236
351262,3655.4238534678125
351263,1770.4142837767236
351264,1770.4142837767236
351265,1770.4142837767236
351266,1770.4142837767236
351267,619733.7945120701
351268,418064.293207772
351269,21493.062952234322
351270,339111.5964113692
351271,17670.976076058825
351272,16561.627322671524
351273,1770.4142837767236
351274,17122.34731305024
351275,48023.84005606548
351276,96058.83163299941
351277,143931.69829556602
351278,97375.69921098383
351279,1770.4142837767236
351280,157214.36183592773
351281,16561.627322671524
351282,16561.627322671524
351283,1770.4142837767236
351284,1770.4142837767236
351285,16561.627322671524
351286,1770.4142837767236
351287,1770.4142837767236
351288,108583.42999142561
351289,566869.3795307063
351290,212214.70270512928
351291,519288.7846193149
351292,17317.500083882664
351293,1770.4142837767236
351294,39156.482270217006
351295,458639.9551054261
351296,115458.49126800834
351297,146555.57358989256
351298,440392.87579227344
351299,1770.4142837767236
351300,1770.4142837767236
351301,1770.4142837767236
351302,1770.4142837767236
351303,7019.360352230478
351304,48054.06180293318
351305,16561.627322671524
351306,16561.627322671524
351307,1770.4142837767236
351308,7571.562663291449
351309,139437.69546650516
351310,46736.619108626226
351311,1770.4142837767236
351312,1770.4142837767236
351313,35913.111080971576
351314,272808.2210074479
351315,36409.64476211262
351316,135765.79761289927
351317,80923.49817940885
351318,82333.42763633
351319,86515.1200815402
351320,1770.4142837767236
351321,1770.4142837767236
351322,103967.90313238779
351323,100828.74213300738
351324,406336.36698253267
351325,408184.8379419746
351326,1770.4142837767236
351327,117306.59758539431
351328,80172.48284938512
351329,1770.4142837767236
351330,36152.12984790569
351331,16561.627322671524
351332,138163.3047622432
351333,16561.627322671524
351334,16561.627322671524
351335,55981.49473259109
351336,333414.3576824363
351337,265753.9333552368
351338,9577.893166906926
351339,35117.573827621134
351340,16561.627322671524
351341,1770.4142837767236
351342,42115.268124539194
351343,1770.4142837767236
351344,1770.4142837767236
351345,16561.627322671524
351346,7499.32094508069
351347,35731.57956043957
351348,7571.562663291449
351349,84272.53344131673
351350,264205.98820492247
351351,750689.9782650411
351352,91475.82153179232
351353,36261.45837916112
351354,20752.299451558276
351355,1770.4142837767236
351356,44217.92092712502
351357,1770.4142837767236
351358,1770.4142837767236
351359,1978397.7360189129
351360,347601.7733893193
351361,7571.562663291449
351362,873739.5512940483
351363,22642.610931919466
351364,44232.665696314325
351365,16561.627322671524
351366,1770.4142837767236
351367,36568.00189854892
351368,7019.360352230478
351369,1770.4142837767236
351370,16775.881707860153
351371,138896.83643767514
351372,7571.562663291449
351373,111031.11489662227
351374,35881.35528799887
351375,14480.507358446983
351376,139437.69546650516
351377,16775.881707860153
351378,323096.23342634045
351379,115640.01450068763
351380,105954.08089033603
351381,107536.50983700137
351382,1770.4142837767236
351383,16561.627322671524
351384,16561.627322671524
351385,77288.91295248903
351386,7571.562663291449
351387,52058.64356775057
351388,73636.27531426985
351389,134180.54824628824
351390,113634.64294043464
351391,16775.881707860153
351392,1770.4142837767236
351393,82804.31464771026
351394,39595.65090352595
351395,7571.562663291449
351396,84324.4956742494
351397,96708.46006003281
351398,139437.69546650516
351399,16561.627322671524
351400,1770.4142837767236
351401,4587.4597243117105
351402,7840.9099148784435
351403,16561.627322671524
351404,36319.45706042217
351405,1770.4142837767236
351406,15121.065956404813
351407,16561.627322671524
351408,7571.562663291449
351409,7571.562663291449
351410,77693.42555756505
351411,187881.0172638587
351412,36472.343061115615
351413,727721.3225597562
351414,285588.24907644273
351415,38356.592544635016
351416,138704.16379107325
351417,1770.4142837767236
351418,138896.83643767514
351419,1806026.58002968
351420,38498.63564205841
351421,530080.3804985539
351422,433675.6037718838
351423,433037.44470235676
351424,1007577.0349690972
351425,103175.20280163782
351426,106588.62957702091
351427,1770.4142837767236
351428,7571.562663291449
351429,1770.4142837767236
351430,16561.627322671524
351431,84344.66354049537
351432,3160.4409899972316
351433,39909.43567010149
351434,370341.4960733585
351435,100827.69136030214
351436,477015.86004211655
351437,153013.7875056726
351438,84574.93144530043
351439,66393.48257547808
351440,1770.4142837767236
351441,16561.627322671524
351442,265721.80279547273
351443,517138.89511889545
351444,322682.7006196919
351445,21679.68195462212
351446,36111.68265160182
351447,84574.93144530043
351448,16775.881707860153
351449,113031.09173870068
351450,1770.4142837767236
351451,83927.99843043894
351452,16561.627322671524
351453,1770.4142837767236
351454,1770.4142837767236
351455,121741.5443164176
351456,541641.3429654598
351457,79184.45432306535
351458,2621.661953847612
351459,35415.53593813193
351460,1770.4142837767236
351461,16561.627322671524
351462,138896.83643767514
351463,110100.20735775099
351464,166631.15634011282
351465,349674.25209626
351466,16561.627322671524
351467,15832.766466474866
351468,16561.627322671524
351469,1770.4142837767236
351470,1770.4142837767236
351471,69100.96932695752
351472,16775.881707860153
351473,516520.55872695515
351474,36409.64476211262
351475,981220.3376995187
351476,1770.4142837767236
351477,1770.4142837767236
351478,1770.4142837767236
351479,83659.30555980084
351480,16561.627322671524
351481,1770.4142837767236
351482,7019.360352230478
351483,1770.4142837767236
351484,1770.4142837767236
351485,1770.4142837767236
351486,1770.4142837767236
351487,569442.1581178898
351488,376482.3421873464
351489,35334.27223584102
351490,327736.4238284508
351491,35731.57956043957
351492,16775.881707860153
351493,1770.4142837767236
351494,36111.68265160182
351495,44414.38363537293
351496,80830.67894566868
351497,145397.66353917698
351498,84272.53344131673
351499,1770.4142837767236
351500,181667.5647327563
351501,16775.881707860153
351502,16775.881707860153
351503,1770.4142837767236
351504,1770.4142837767236
351505,16775.881707860153
351506,1770.4142837767236
351507,1770.4142837767236
351508,106588.62957702091
351509,523887.7398940043
351510,270551.8406837993
351511,487642.80678637174
351512,35708.64167930275
351513,1770.4142837767236
351514,36505.30359954592
351515,458115.63535519666
351516,137232.39722337193
351517,242280.63421006038
351518,431509.53817022796
351519,1770.4142837767236
351520,1770.4142837767236
351521,1770.4142837767236
351522,1770.4142837767236
351523,7571.562663291449
351524,44414.38363537293
351525,34743.925898107365
351526,16775.881707860153
351527,1770.4142837767236
351528,7571.562663291449
